date,open,high,low,close,volume,adjclose,dividends,Open_Close_Diff,High_Low_Diff,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,sp500,nasdaq,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-09-03,105.12999725341795,105.83000183105467,104.66000366210938,105.01000213623048,3659800,89.42316436767578,0.0,-0.1199951171875,1.1699981689453125,1.0488875928510888,1.048890398570257,89.41426912943523,89.41426912943523,89.02912831098192,0.0,-259.93331106085526,-265.7934999733463,91.08214501378704,87.29794455530477,17119.52913043478,7.2,233.5523333333333,62.95000076293945,1639.77001953125,3612.610107421875,4326.26,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-04,105.0500030517578,107.12000274658205,104.62000274658205,106.37000274658205,3837500,90.5813217163086,0.0,1.3199996948242188,2.5,1.2951153058612608,1.2951424352093843,89.46095123291016,89.46095123291016,89.23608743169216,0.0,-209.13387219138767,-248.92915525430567,91.04826065442948,87.316078792592,17122.118054347826,7.2,233.5565,62.95000076293945,1653.0799560546875,3649.0400390625,4326.74,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-05,106.16000366210938,106.9800033569336,105.66999816894533,106.6500015258789,2590500,90.8197250366211,0.0,0.4899978637695312,1.3100051879882812,0.2632309599201132,0.2631925829688741,89.51321176382211,89.51321176382211,89.44723911234934,0.0,-258.2476214749706,-242.4382682424045,91.0916631865046,87.29226244215751,17124.70697826087,7.2,233.5606666666667,64.01000213623047,1655.0799560546875,3658.780029296875,4326.52,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-06,107.0,107.37999725341795,105.11000061035156,106.06999969482422,3265200,90.32583618164062,0.0,-0.9300003051757812,2.2699966430664062,-0.5438366833158903,-0.5438123213666657,89.54330896448207,89.54330896448207,89.56438538825485,0.0,-254.5565432004771,-240.6460122889452,91.12370657671217,87.27980599653002,17127.29590217391,7.2,233.56483333333333,64.33000183105469,1655.1700439453125,3660.010009765625,4369.61,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-09,106.58000183105467,107.37999725341795,106.55999755859376,107.19000244140624,2907600,91.27957916259766,0.0,0.6100006103515625,0.8199996948242188,1.0559090692980222,1.055891670949061,89.60531861441476,89.60531861441476,89.79307789150056,0.0,-234.7281967337927,-249.1774538030801,91.40816906479552,87.15373736830993,17135.062673913042,7.2,233.5773333333333,63.97999954223633,1671.7099609375,3706.179931640625,4378.42,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-10,107.63999938964844,108.4499969482422,107.4000015258789,108.16999816894533,3848000,92.1141357421875,0.0,0.529998779296875,1.0499954223632812,0.9142603836349128,0.914286182348878,89.6918295498552,89.6918295498552,90.10255227159216,0.0,-177.8208985822035,-222.3685461721578,91.90623705749476,86.99033581848182,17137.651597826087,7.2,233.5815,63.97999954223633,1683.989990234375,3729.02001953125,4402.92,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-11,108.25,109.2300033569336,107.8000030517578,109.2300033569336,3313700,93.01679229736328,0.0,0.9800033569335938,1.4300003051757812,0.9799437976625524,0.9799327192323348,89.8026616414388,89.8026616414388,90.49111760836163,0.0,-143.44147364080004,-185.33018965226543,92.48073230719284,86.67131237054153,17140.24052173913,7.2,233.58566666666667,63.97999954223633,1689.1300048828125,3725.010009765625,4385.52,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-12,109.19000244140624,110.22000122070312,109.13999938964844,109.8000030517578,4766800,93.50218200683594,0.0,0.6100006103515625,1.0800018310546875,0.5218343653818458,0.5218301959079907,89.92200100806451,89.92200100806451,90.89259286149154,0.0581198596759182,-118.53354090601286,-146.59863770967215,93.17442695679716,86.45790260252902,17142.829445652173,7.2,233.58983333333333,64.9000015258789,1683.4200439453125,3715.969970703125,4415.67,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-13,109.93000030517578,111.33000183105467,109.55999755859376,111.33000183105467,3503400,94.80506134033205,0.0,1.4000015258789062,1.7700042724609375,1.3934414724703137,1.3934213143826255,90.07459664344788,90.07459664344788,91.41425532533694,0.0578222541840206,-88.64082717945011,-116.8719472420877,94.03016293714816,86.33451372911159,17145.418369565217,7.2,233.594,64.55000305175781,1687.989990234375,3722.179931640625,4448.16,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-16,113.7300033569336,115.88999938964844,113.26000213623048,115.66999816894533,7711200,98.5008773803711,0.0,1.9399948120117188,2.6299972534179688,3.898316955457037,3.898331995980464,90.3299384839607,90.3299384839607,92.35913826600816,0.0683010503067158,-30.54896702463344,-79.24111170336549,95.93008666188403,85.47350144236401,17153.185141304348,7.2,233.6065,64.80000305175781,1697.5999755859375,3717.85009765625,4465.19,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-17,115.77999877929688,117.4800033569336,115.58999633789062,117.11000061035156,5308300,99.72713470458984,0.0,1.3300018310546875,1.8900070190429688,1.24492302602357,1.2449202046022734,90.60632660809684,90.60632660809684,93.3415377911524,0.0686804494320633,-19.06682959078619,-46.0855412649566,97.77319606144722,84.68548390071099,17155.774065217392,7.2,233.61066666666667,65.02999877929688,1704.760009765625,3745.699951171875,4524.54,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-18,117.27999877929688,119.5199966430664,116.5500030517578,118.4000015258789,6330600,100.82565307617188,0.0,1.1200027465820312,2.9699935913085938,1.101529253525868,1.101524048430802,90.89830736432756,90.89830736432756,94.339419829155,0.0686867820945514,-13.16190899312754,-20.92590186951574,99.54913917475868,84.08214973515344,17158.362989130434,7.2,233.6148333333333,66.94999694824219,1725.52001953125,3783.639892578125,4513.23,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-19,119.22000122070312,120.37999725341795,118.80999755859376,119.04000091552734,5766700,101.37066650390624,0.0,-0.1800003051757812,1.5699996948242188,0.5405400180747089,0.5405503570828696,91.18920622931586,91.18920622931586,95.2769193857885,0.0685220477530426,-13.285650371830709,-15.171462985248164,101.11704211075232,83.8026691929586,17160.95191304348,7.2,233.619,66.48999786376953,1722.3399658203125,3789.3798828125,4484.97,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-20,119.1500015258789,119.22000122070312,116.62999725341795,116.62999725341795,8745400,99.3183822631836,0.0,-2.520004272460937,2.590003967285156,-2.024532630690712,-2.02453462278811,91.40891368969066,91.40891368969066,95.81578110277452,0.0720962625769897,-33.63973560459584,-20.02909832318472,102.00666106171768,83.89150178007921,17163.540836956523,7.2,233.6231666666667,66.75,1709.9100341796875,3774.72998046875,4452.07,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-23,117.1500015258789,118.37000274658205,115.8000030517578,117.51000213623048,5450200,100.06777954101562,0.0,0.3600006103515625,2.5699996948242188,0.7545270543909854,0.7545403587486899,91.636778580515,91.636778580515,96.38271422787334,0.0717107064808163,-28.884675077722065,-25.270020351382893,102.92421867436,83.99838264399938,17171.307608695653,7.2,233.63566666666668,66.48999786376953,1701.8399658203125,3765.2900390625,4441.98,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-24,117.19000244140624,119.88999938964844,116.8000030517578,119.0,5020000,101.33660888671876,0.0,1.80999755859375,3.089996337890625,1.2679753524658777,1.2679699215101037,91.88549217810996,91.88549217810996,97.0432335157194,0.0707223679522297,-24.711149660574307,-29.078520114297422,103.9594184511055,84.11024707623824,17173.896532608695,7.2,233.6398333333333,65.58000183105469,1697.4200439453125,3768.25,4417.25,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-25,119.31999969482422,119.61000061035156,118.16000366210938,118.51000213623048,3566600,100.91934204101562,0.0,-0.80999755859375,1.4499969482421875,-0.4117629107306952,-0.4117631824147372,92.1113384246826,92.1113384246826,97.5600479857589,0.0695693503381974,-27.44374257108154,-27.013189103125992,104.62309878819904,84.74946819788497,17176.48545652174,7.2,233.644,66.79000091552734,1692.77001953125,3761.10009765625,4439.98,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-26,118.70999908447266,119.5,118.51000213623048,119.37999725341795,2820400,101.66019439697266,0.0,0.6699981689453125,0.9899978637695312,0.7341111311325532,0.7341034344594988,92.34423735083604,92.34423735083604,98.10673417392071,0.0653525713154074,-35.45443755296274,-29.203109928206214,105.2424184558328,85.5020235302512,17179.074380434784,7.2,233.64816666666667,66.79000091552734,1698.6700439453125,3787.429931640625,4419.07,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-27,118.51000213623048,119.16999816894533,117.79000091552734,118.73999786376952,2848900,101.11519622802734,0.0,0.2299957275390625,1.3799972534179688,-0.5361027009322616,-0.5360979016203249,92.55306970505488,92.55306970505488,98.5078624478016,0.0634288704139661,-48.41916307042674,-37.105781064823695,105.72168869835372,86.19876952308184,17181.663304347825,7.2,233.65233333333333,66.4000015258789,1691.75,3781.590087890625,4381.86,555.44,163.58,76.01,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-09-30,117.3499984741211,117.88999938964844,116.37000274658205,117.5,4032900,100.05926513671876,0.0,0.1500015258789062,1.5199966430664062,-1.044296686944679,-1.0442852614629183,92.72763238951217,92.72763238951217,98.71471613965724,0.0651970719730013,-61.53212625501475,-48.46857562613476,105.79495290860297,87.28193689242244,17189.430076086956,7.2,233.6648333333333,66.48999786376953,1681.550048828125,3771.47998046875,4410.37,561.22,165.36,76.66,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-01,117.97000122070312,118.3000030517578,117.08000183105467,117.75,2880700,100.27215576171876,0.0,-0.220001220703125,1.220001220703125,0.2127659574468143,0.2127645298105163,92.8990988297896,92.8990988297896,98.92237475593213,0.0647288211702255,-78.89542093699029,-62.94890342081061,105.83991768436924,88.32187125606043,17192.019,7.2,233.669,65.98999786376953,1695.0,3817.97998046875,4397.04,560.75,165.58,76.54,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-02,117.37999725341795,117.83999633789062,116.27999877929688,117.83999633789062,2871900,100.34878540039062,0.0,0.4599990844726562,1.55999755859375,0.0764300109474591,0.0764216527407324,93.0646474202474,93.0646474202474,99.11256284185993,0.0646234092318677,-85.13135321629757,-75.18630013610088,105.88015859685636,89.25837671198155,17192.08116304348,7.190322580645161,233.68290322580648,65.4000015258789,1693.8699951171875,3815.02001953125,4369.76,555.53,163.87,75.88,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-03,117.3499984741211,117.48999786376952,114.7300033569336,115.23999786376952,4455100,98.13471221923828,0.0,-2.1100006103515625,2.759994506835937,-2.2063803079778954,-2.206377658003744,93.17486622022544,93.17486622022544,98.9821827588437,0.0689180068780266,-212.43399283350763,-125.48692232893184,105.61513165569704,90.2549023714026,17192.143326086956,7.180645161290323,233.6968064516129,64.83000183105469,1678.6600341796875,3774.340087890625,4388.94,559.83,164.91,76.47,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-04,115.2699966430664,117.26000213623048,115.25,117.1999969482422,3998000,99.80377960205078,0.0,1.9300003051757808,2.0100021362304688,1.700797570987178,1.7007920490801576,93.31590693047706,93.31590693047706,99.09172900460466,0.069751552459842,-264.181236800458,-187.24886095008773,105.23418972493384,91.5836386442068,17192.205489130436,7.170967741935484,233.71070967741937,65.13999938964844,1690.5,3807.75,4355.64,552.88,163.85,75.63,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-07,115.51000213623048,117.16999816894533,115.4000015258789,116.69000244140624,3822000,99.36946868896484,0.0,1.1800003051757812,1.7699966430664062,-0.4351489079484905,-0.4351647951787774,93.44202280044556,93.44202280044556,99.12876096251937,0.0702154018894499,-271.86816392008166,-249.4944645180157,104.76229207547996,92.86452524629738,17192.39197826087,7.141935483870968,233.7524193548387,64.7300033569336,1676.1199951171875,3770.3798828125,4316.62,545.55,160.9,74.64,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-08,116.66999816894533,117.31999969482422,115.41999816894533,115.44000244140624,4574000,98.30501556396484,0.0,-1.2299957275390625,1.9000015258789065,-1.0712143061507473,-1.0712074232094635,93.54126755072146,93.54126755072146,99.01892824271208,0.0715838006132889,-290.70806259081013,-275.58582110378325,104.18177760780878,94.0641276961463,17192.454141304348,7.1322580645161295,233.7663225806452,64.0199966430664,1655.449951171875,3694.830078125,4316.53,543.57,161.3,74.84,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-09,115.4000015258789,115.4000015258789,113.33999633789062,114.47000122070312,4722200,97.47901153564452,0.0,-0.9300003051757812,2.060005187988281,-0.8402643799279796,-0.8402460684041602,93.62002243041992,93.62002243041992,98.81360601510308,0.0678559532893535,-242.15232690600823,-268.24285113896667,103.6006561857999,95.0914710419833,17192.516304347828,7.122580645161291,233.78022580645165,64.8499984741211,1656.4000244140625,3677.780029296875,4404.47,555.22,164.28,76.93,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-10,116.0999984741211,119.0,115.91000366210938,118.9000015258789,5635400,101.2514419555664,0.0,2.8000030517578125,3.089996337890625,3.870009834833965,3.8699924840153166,93.8631655883789,93.76965810738358,99.13865080716484,0.0763204006427759,-184.5579961841397,-239.13946189365268,103.0567895347512,96.41026368790509,17192.578467391304,7.112903225806452,233.79412903225807,64.83999633789062,1692.56005859375,3760.75,4421.77,559.81,165.42,77.47,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-11,118.5999984741211,119.4000015258789,117.83000183105467,117.9800033569336,4505500,100.46800994873048,0.0,-0.6199951171875,1.5699996948242188,-0.7737579118071491,-0.7737489873771319,94.06351348876952,93.89847256587102,99.31589869270692,0.0763967708109307,-196.5187846088976,-207.74303589968187,102.40549051483262,97.62785756866349,17192.640630434784,7.103225806451613,233.8080322580645,66.18000030517578,1703.199951171875,3791.8701171875,4437.36,562.14,166.35,77.8,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-14,117.41999816894533,119.5500030517578,116.69000244140624,119.45999908447266,3617800,101.7283172607422,0.0,2.040000915527344,2.8600006103515625,1.2544462497271924,1.2544364247434103,94.2687223815918,94.04620548464216,99.63755450177828,0.0755156185087001,-185.1941174609587,-188.7569660846653,102.57176035967488,97.78433171185831,17192.827119565216,7.074193548387097,233.84974193548388,65.45999908447266,1710.1400146484375,3815.280029296875,4395.31,558.01,165.37,77.24,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-15,119.41999816894533,119.58999633789062,118.13999938964844,118.18000030517578,2749700,100.63831329345705,0.0,-1.2399978637695312,1.4499969482421875,-1.0714873506668663,-1.0714853018666814,94.45891281127928,94.16828155517578,99.77098900733546,0.0768135516519139,-203.2269287109375,-194.979943593598,102.6158682342625,97.8313416961574,17192.889282608696,7.064516129032258,233.86364516129032,65.0999984741211,1698.06005859375,3794.010009765625,4449.0,564.58,166.93,78.81,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-16,118.77999877929688,120.66000366210938,118.75,120.33999633789062,4036900,102.47769165039062,0.0,1.55999755859375,1.910003662109375,1.827717064763145,1.8277118293607009,94.69369018554688,94.31936173872514,100.13188269307616,0.0776329310854999,-148.3919920621024,-178.93767941133288,102.89223698040831,97.72017680743348,17192.951445652176,7.054838709677419,233.8775483870968,67.18000030517578,1721.5400390625,3839.429931640625,4488.91,568.48,166.72,79.6,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-17,119.80999755859376,122.38999938964844,119.80999755859376,122.29000091552734,4114200,104.13825988769533,0.0,2.4800033569335938,2.5800018310546875,1.6204126948462738,1.6204192449707169,94.96397811889648,94.49469920567104,100.66606631902538,0.0785273302619961,-101.6766115720594,-151.09851078169976,103.520278949616,97.36889417660473,17193.01360869565,7.045161290322581,233.89145161290324,67.69000244140625,1733.1500244140625,3863.14990234375,4508.29,571.66,169.86,79.84,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-18,122.5,122.86000061035156,121.25,122.5199966430664,3924200,104.3341064453125,0.0,0.0199966430664062,1.6100006103515625,0.1880740255271851,0.1880639813152118,95.24806091308594,94.66732038531389,101.15513833586364,0.0778912083475574,-94.5996412903929,-114.88941497485156,104.1757418301807,97.2150037142529,17193.07577173913,7.035483870967743,233.90535483870968,67.81999969482422,1744.5,3914.280029296875,4498.42,572.22,170.79,79.7,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-21,122.69000244140624,122.73999786376952,121.05999755859376,121.47000122070312,3207900,103.43997955322266,0.0,-1.220001220703125,1.6800003051757812,-0.8569992255404668,-0.8569842811262385,95.5229476928711,94.81857312958816,101.45978383151152,0.0788007326184358,-103.99172627796308,-100.08932638013846,104.53770190301408,97.19026364264022,17193.262260869567,7.006451612903226,233.94706451612905,67.56999969482422,1744.6600341796875,3920.050048828125,4550.54,576.33,170.33,79.88,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-22,122.0,123.8000030517578,121.87999725341795,122.4800033569336,4431200,104.30007934570312,0.0,0.4800033569335937,1.920005798339844,0.831482774413872,0.8314964834635674,95.83359985351562,94.97927662477656,101.8384899000704,0.0787521789101443,-86.42362514168346,-95.00499757001316,104.9924044904223,97.03190810113044,17193.324423913044,6.996774193548387,233.9609677419355,68.13999938964844,1754.6700439453125,3929.570068359375,4546.28,573.65,169.2,79.35,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
2013-10-23,126.0,129.99000549316406,125.9000015258789,129.02000427246094,10766300,109.86932373046876,0.0,3.020004272460937,4.090003967285156,5.339647890495525,5.339635808239729,96.22174484252928,95.22744407653808,102.90926774412353,0.092753655596345,-20.84486906316585,-70.4200734942708,107.07330371829418,95.84600704220384,17193.386586956523,6.987096774193549,233.974870967742,67.58999633789062,1746.3800048828125,3907.070068359375,4547.14,579.5,169.85,79.56,23785,0.0665,20388,3397,1100,848,-67,1881,1516,96,-14.0,1434,201,1233,0.2607,751,,-0.0034999999999999996,1.63,1.6,0.25980000000000003,746,0.99,0.485,0.1023,0.14279999999999998,0.0637,0.0518,0.031400000000000004,0.1402,2051,0.0862,521,1530,0.0643
